InsDel1a	InsDel1b	InsDel1c	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel9	InsDel11	InsDel13	InsDel_D	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_Aα	InsDel_Aβ	InsDel_B	InsDel14	InsDel_F	InsDel_J	InsDel_O	InsDel1d	InsDel_E	InsDel_G	InsDel_Kβ	InsDel15	InsDel16	InsDel_N
G[Del(T):R6]C	0.000686555	0.00196122	0.00197770929781302	0.0015468025	0.005302	0.00873401	0.00190911	0.00060243625	0.0006714975	0.00042881	0.00099278	0.00131648764280392	0.00034766625	0.0020297378125	0.00029054670537117	0.00280908439402417	0.00028649	0.000626545	0.0008097975	0.000128866596279638	0.000710169154263341	0.000340536875	0.00049803	0.000230743121330236	0.000778354983479358	0.00025372	0.00034785	0.00036246	0.001508645	0.000513915761845108	0.00206378297846238	0.000503551802387257	0.000370995840058056	0.00561731764876703	0.00589606471959413	0	0.00170200257702205
G[Del(T):R6]G	0.0005021625	0.00232903	0.00183055075090601	0.0021679825	0.00957516	0.01238808	0.00183863	0.000800155	0.0008884775	0.0012482	0.00127256	0.00136725223566239	0.000766269375	0.00228629875	0.00065954421584142	0.00570060077463055	0.00032182	0.000629785	0.0011928325	0.00060903475066524	0.000931732269366851	0.00064319375	0.00103071	0.000568138600281765	0.00156226915531498	0.000591065	0.00037906	0.00054133	0.001807675	0.000430114920785187	0.00204275310761169	0.000644948959589855	0.000717475827726522	0.0103955389525616	0.00562182915124092	0	0.00172153303853632
G[Del(T):R7]A	0.00026012875	0.00338348	0.00259298890487865	0.00239052	0.00799857	0.02040938	0.00090674	0.00032797875	0.00053686	0.00045083	0.00053108	0.000697472328523446	0.0007454284375	0.0083522678125	0.000503327172649418	0.00141015972989497	0.00039111	0.000822355	0.0013817125	0.000517326678884497	0.000619910750653532	0.000333361875	0.00049149	0.000897600294357747	0.000620650912825554	0.00014626	8.656e-05	0.00044687	0.00540865	0.000473434324242832	0.00200922706613445	0.000408314779900038	0.000530419270650576	0.00619567572710574	0.000548471136706431	0	0.00665247710057975
G[Del(T):R7]C	0.000633985625	0.00240683	0.00275293968807571	0.003428875	0.00574547	0.01992817	0.00109142	0.00041864125	0.00054914	0.00127965	0.0006259	0.00105053800065994	0.00091577	0.00722681125	0.000210446894692417	0.00247149101228146	0.00048245	0.000698085	0.0016552575	0.00053705548401338	0.000426729761391032	0.000272005625	0.00086031	0.000317818400419163	0.000845557300644716	0.000132615	0.00104454	0.00010987	0.003949295	0.00050946517854581	0.00300971763767963	0.00110035515039025	0.00111783437860394	0.00448827823071389	0.00246812011517894	0	0.00513860874978283
G[Del(T):R7]G	0.00082176625	0.00186607	0.00154262542709416	0.0024570075	0.00941962	0.02008958	0.00092312	0.00042137125	0.00053513	0.0011909	0.00065221	0.000736765573828978	0.00050278515625	0.0087913175	0.000545998741581358	0.00284174457234067	0.00070532	0.000476905	0.001013295	0.000173881530838843	0.000494087344188363	0.000275373125	0.00025979	0.000665790490244913	0.000533960336864488	0.000315605	0.00086812	0.00061316	0.00538843	0.000517218746335529	0.00155716232131611	0.000650370594859732	0.000301148788910356	0.00680955358605631	0.0017825311942959	0	0.00529905636095707
G[Del(T):R8]A	0.00040151125	0.00481214	0.00119893951926341	0.0056450925	0.00613355	0.02448632	0.00017268	0.000320855	0.0009326225	0.00071424	0.00011572	0.000286262269314351	0.000428764375	0.013314345	0.000150142893965774	0.00115878486095633	0.00099986	0.00069088	0.00128373	0.000247575213328136	0.000270749026624411	5.068e-05	0.00083856	0.00127860240228744	0.000363635910337858	1.5785e-05	0.00058105	0.000609	0.010163535	0.00105945708673427	0.00172985076605953	0.000413011403145127	0.000190395057073216	0.00185886332117839	0	0	0.0109989518818363
G[Del(T):R8]C	0.0005927025	0.00167346	0.0032755951559671	0.00473218	0.003077	0.02169344	0.00040901	6.211375e-05	0.001199485	0.00061231	6.197e-05	0.000299438513350381	0.00020289078125	0.007671514375	0.000281725093273645	0.000709776891749418	0.00073857	0.0004604	0.0009894625	0.000478398826842964	0.000470832758018446	0.000435616875	0.00102089	0.000305357847316969	0.000231992297987876	0.000242855	0.00016341	0.00086961	0.00530582	0.00123743448943523	0.00221904983545897	0.000590881877145337	0.000605233848902648	0.00105683041716922	0	0	0.00785260095508768
G[Del(T):R8]G	0.00045688	0.00046721	0.000596547807630716	0.003339375	0.00285341	0.01647544	0.00016146	0.00013218125	0.0007960575	0.00067173	0.00015089	0.000209281066961413	0.00014514828125	0.0113169265625	0.000172861060027845	0.000423031465478154	0.00062379	0.000402725	0.0005291975	0.000163147817205589	0.000495060458221955	0.000223669375	0.00040486	0.000706260753429466	0.000545661100887275	0.000340565	0.00115795	4.638e-05	0.008585945	0.000771298873921115	0.00103232315500128	0.00145374467627822	0.000600507659147476	0.000883909272750579	0	0	0.00867655073886421
G[Del(T):R(9,)]A	0.001266246875	0.00207014	0.00058318161648333	0.0303436675	0.00237195	0.0456824	3.43e-06	0.00025787375	0.0037460175	9e-08	0	5.6897275053872e-05	0.00086641203125	0.0130121953125	0.000281234014663737	0.000437240388449875	0.00312864	0.000162565	0.001167025	0.00105484098330116	0.000894781185781496	0.000351328125	0.00455978	0.00250318607798747	0.000930724050157123	7.6075e-05	0.00376114	0.0007578	0.035609765	0.00938067742044738	0.000370280683915308	0.000605350902860638	0.00156872293697016	0.00146685155455719	0	0	0.0359775260191162
G[Del(T):R(9,)]C	0.00241954125	0.00026811	0.00200160669096397	0.0363754025	0.00082685	0.05292994	5.932e-05	0.0002335425	0.002986265	8.63e-06	2.1e-07	0.000109332872006364	0.00052059921875	0.0066063875	0.000360982519039785	0.000141946929260252	0.00318868	0.00011926	0.0021468175	0.000766560079060164	0.00145442115477289	0.0007434475	0.00605802	0.00097919356690725	0.00117519560268524	0.00037508	0.00481882	0.00341709	0.034309485	0.00969608468417476	0.000492198593083931	0.00136311461979895	0.00342194238575585	0.000984044492719607	0	0	0.0361037340400661
G[Del(T):R(9,)]G	0.00091683875	2.645e-05	0.00017996093663241	0.014967935	0.00024625	0.02759981	8.32e-06	5.52625e-06	0.001721515	1.554e-05	1.73e-06	7.94183655170416e-05	0.00011681484375	0.012083015	0.000127641251985118	8.58160693242379e-05	0.00166327	3.5375e-05	0.001106595	0.000858869892701777	0.000982047005220204	0.00039077625	0.00182749	0.000854667639078042	0.00104768039410075	8.693e-05	0.00152255	0.00179319	0.025125885	0.00447435882238841	0.000375327852919474	0.001211075611003	0.000644330499473085	0.000366720684903699	0	0	0.023511241217301
A[Ins(C):R0]A	0.002075855	0.02990126	0.00140527629047619	0.004689405	0.00012574	0.00037143	0.00152442	0.00133437125	0.0003777925	0.00236154	0.00064447	0.00138549080218153	0.0013314546875	0.000307643125	0.00190334253945493	0.0013978952092609	0.00060289	0.00359702	0.222834405	0.00194355231623777	0.00148323043725686	0.00042364375	0.00369205	0.00635580017227511	0.000481868430499483	0.001006815	0.0920892	0.00040112	0.0001294	0.00129337161906737	0.00234379017466282	0.00200839757765274	0.00173407924406385	0.000126548963760297	0	0.0258064516129032	0.00035800952242592
A[Ins(C):R0]G	0.000260486875	8.413e-05	5.00036428740869e-05	0.0002157225	4.23e-06	2.29e-06	0.00024206	0.0003961825	0.00016134	0.00026514	0.00015524	0.000214700897985889	0.00013138640625	6.9991875e-05	0.000344107419281689	0.000323962554377382	0.00016182	0.000397955	0.008023675	0.000280552294255604	0.000811048071639442	0.000702494375	0.00122945	0.000234648984653582	0.00115221509620652	0.000143215	0.00360508	0.00012514	7.38e-06	8.44099523192355e-05	9.76671475718502e-05	0.00529927452728699	0.00019416595315447	2.16424299777343e-05	0	0.0635944700460829	9.99004276798788e-06
A[Ins(C):R0]T	0.000388103125	0.00069533	5.74650560194724e-05	0.00190554	3.828e-05	1.026e-05	0.00089763	0.001366785	4.08975e-05	0.00054859	0.00021033	0.000703348122443637	0.0006366646875	8.61621875e-05	0.000273042290126495	0.000563108477796192	0.0001356	0.000213075	0.1364533625	0.00148722799341057	0.00123924278860374	0.00035761875	0.00263254	0.00365367510189328	0.000571126597526428	0.000271455	0.05373473	2.087e-05	3.153e-05	0.000240856281835331	0.000419911179122943	0.000239230555464915	0.000526407037220122	9.6751641218906e-05	0	0.032258064516129	5.83973776763013e-05
A[Ins(C):R1]A	0.0004958425	0.00035064	0.00025389675780032	0.0005571175	1.775e-05	5.912e-05	0.00080642	0.00073596	0.00067247	0.00091063	0.00105483	0.000591671993778643	0.00031003703125	6.09971875e-05	0.000609314178983368	0.000784399029033732	0.03619964	0.00126665	0.00616214	0.000128996998443897	0.00120403084740526	0.000761361875	0.00087565	0.000312134732458154	0.000309669294595282	0.001084225	0.00282638	0.00017391	2.938e-05	0.000415594488623863	0.00023153887806613	0.000637039827982198	0.00123537572338734	3.86382863723528e-05	0	0.0193548387096774	1.56686761849835e-05
A[Ins(C):R1]G	2.827625e-05	0	9.46155886034897e-06	3.61625e-05	0	1.41e-06	5.791e-05	0.00023388375	0.0001196975	0.00035158	2.969e-05	2.72490589170156e-05	1.773515625e-05	9.15e-06	7.37314824537536e-05	0.000104624187533734	0.00479918	5.5375e-05	0.000591605	2.24687497089937e-05	9.76636503673279e-05	0.000150243125	2.489e-05	0.000202993448344132	0.000176811336485481	9.188e-05	0.00012526	0	6.75e-07	1.77303107645546e-05	0.000185605212786985	0.000121349355363035	0.000233644721194474	9.82329314551342e-07	0	0.0101382488479263	2.95729385705034e-06
A[Ins(C):R1]T	0.000257503125	0.00026295	0.000116878080039605	0.0001197925	2.597e-05	2.338e-05	0.0004601	0.0004545525	0.0001667625	0.00055562	0.00083994	0.000380320787391747	0.00027593734375	4.180375e-05	0.000149282045986781	0.000393042755896574	0.03181846	0.00077776	0.00469322	0.000560969398209142	0.0007050079109953	0.00064245625	5.622e-05	0.000296357379658825	0.000414660439563891	0.000415925	0.00200944	0.00079158	1.19e-06	0.000101836459048739	0.00031167375436035	0.000254494835649665	0.00118519766619945	5.62890289766722e-05	0	0.00921658986175115	2.30055439677454e-05
A[Ins(C):R2]A	0.00021528875	8.799e-05	7.47097905967445e-05	0.0002371775	2.888e-05	4.78e-05	0.00050196	0.00048665	0.0001875	0.0001297	0.00124112	0.000434720869448736	0.00021308125	4.2953125e-05	0.000229544629833509	0.000628270969859759	0.01427807	0.000592415	0.0007794275	0.000197648327781198	0.000618510913955936	0.000672789375	0.00118379	8.63217021977375e-05	0.000352629720137106	0.000954525	0.00011783	8.18e-06	7.745e-06	8.01236601863587e-05	9.80102665173088e-05	0.000368510835774287	0.000486143922795217	6.71414290231441e-05	0	0.00829493087557604	9.81045533074679e-06
A[Ins(C):R2]G	2.373125e-05	0	5.95347720201738e-05	1.5065e-05	1.138e-05	0	2.123e-05	0.0001958875	0.00012711	5.303e-05	0.00010268	3.07342173378808e-05	4.548046875e-05	3.3065625e-06	2.47379767043942e-05	0.000102557495740883	0.00123235	2.453e-05	5.2295e-05	4.00075551042784e-05	7.66369603899868e-05	0.000143085	0.00013851	6.67074755087643e-05	0.000422420857691752	0.000119325	3.044e-05	6.78e-06	9.25e-07	2.52661830395904e-05	0.00013049588280509	0.000669760909756538	9.52779743196748e-05	1.24740230419218e-06	0	0.00276497695852535	6.49267574200813e-06
A[Ins(C):R2]T	0.000153365	0.00010605	4.91340143023637e-05	3.67175e-05	9e-08	4.963e-05	0.00026668	0.0005781375	0.00023798	1.908e-05	0.00097247	0.000238239701481386	0.00024254828125	2.35603125e-05	0.000175693405216917	0.000273625991173127	0.0167273	0.000534595	0.0006165325	5.03963057699221e-05	0.000451363474191055	0.000635990625	0.00041335	0.00012351762072128	0.000790008874752959	0.000567955	0.00033943	6.504e-05	8.42e-06	0.000123809129749071	0.000137756722425119	0.000461998879386971	0.000963117026320825	7.22401859415297e-05	0	0.00645161290322581	1.42188681149934e-05
A[Ins(C):R3]A	0.00035075625	6.684e-05	0.000335737502685196	6.74975e-05	1.727e-05	0.0002225	0.00019026	0.0010203825	0.000196045	0.00019185	0.00033732	0.000247097920062235	0.00013292	0.0001281640625	0.000201922523322504	0.000237511691608433	0.00431881	0.00025536	0.00035975	9.37384090712255e-05	0.000663647788242346	0.00086604125	0.00127476	0.000142436646193734	0.000289375396008278	0.000487895	0.00057831	0.00016676	1.932e-05	0.000185229020819993	4.79481055395801e-05	0.0085803489351939	0.000490548329418121	7.2021890538296e-05	0	0.00184331797235023	2.36806354289071e-05
A[Ins(C):R3]G	3.936e-05	0	2.50626954370641e-05	3.05575e-05	4.5e-07	7.77e-06	0.00011383	0.0006464025	1.1395e-05	7.763e-05	1.5e-05	9.0095694338647e-05	6.05121875e-05	3.79859375e-05	9.60776490915726e-05	7.24231505353855e-05	0.00093104	5.778e-05	4.919e-05	0.000136909663512673	0.000155163211417283	0.000140658125	8.571e-05	3.0588853526851e-05	0.000118617091852927	3.159e-05	3.44e-05	6.11e-06	1.95e-05	3.80305893367373e-05	6.30564074928412e-05	0.0012791165440406	8.9244540589669e-05	3.74220691257654e-06	0	0.00184331797235023	1.97441312388707e-05
A[Ins(C):R3]T	0.000244904375	3.245e-05	0.000110208028894488	0.00016358	4.31e-06	0.00018124	0.00022085	0.0006088925	0.00026113	0.00027531	0.00024803	0.000273949349171228	6.4096875e-05	5.11440625e-05	0.000147814353399648	0.000161747815501494	0.00488331	0.000236695	0.0001739325	5.15241210037294e-05	0.000342079903044935	0.0002826275	0.00034415	0.000190962752482687	0.000500039119954116	0.000130315	0.00010533	2.508e-05	1.5195e-05	0.000207209933798935	0.000214537887736307	0.000788569205918924	0.000646965098868521	4.10707208655276e-05	0	0.000921658986175115	2.80051533519608e-05
A[Ins(C):R4]A	0.000499850625	0.0003109	0.00031941457439395	0.00011718	4.839e-05	0.00030028	0.00037234	0.0013061575	0.00015906	0.00032206	7.678e-05	0.000333163355257392	6.1930625e-05	0.0002951159375	0.000136569509585567	7.92113270212104e-05	0.00188543	0.000248255	0.00021986	7.57306037595076e-05	0.000585014844922908	0.00048528125	0.00100927	9.05618989305539e-05	0.000336862813699692	0.00022083	0.00021303	8.156e-05	0.000111235	0.000319967534596362	0.000884295000918563	0.00365446341781706	0.000164360790528241	0.000129792209751196	0	0	0.00027805771970907
A[Ins(C):R4]G	0.000173375625	1.149e-05	3.84549754416022e-05	6.675e-06	4.555e-05	8.967e-05	0.00012413	0.00030004375	4.48025e-05	9.797e-05	3.531e-05	7.63813363762566e-05	3.123796875e-05	0.00023366625	7.04632207401717e-05	8.58549796054374e-05	0.0001741	4.8265e-05	3.19525e-05	9.71575882893447e-05	6.75381206279781e-05	5.35375e-05	5.697e-05	7.56867156488462e-05	0.000186576549793976	7.3775e-05	7.732e-05	6.6e-06	7.311e-05	0.00010297507373422	3.69461625787439e-05	0.000289011607177166	0.000136868444165181	3.75468093561846e-05	0	0	0.000142692050317091
A[Ins(C):R4]T	0.000422031875	0.00026071	0.000122217599469986	6.08575e-05	3.174e-05	9.005e-05	0.00042284	0.00066225125	4.594e-05	0.000138	8.254e-05	0.000185472470532781	8.01565625e-05	0.0001169821875	8.76260629364479e-05	3.82454712521043e-05	0.00167935	5.9425e-05	7.284e-05	2.98403650179837e-05	0.000153810334243096	0.000280510625	0.00013579	6.24619718964324e-05	0.000242826828634962	0.00010469	8.794e-05	8.1e-06	6.952e-05	0.000125012479506738	9.75011222756605e-05	0.00051514231044828	0.000211572409465536	0.000236320366529209	0	0.000921658986175115	4.46477964411058e-05
A[Ins(C):R5]A	0.000452016875	0.00048491	0.000187674542063595	3.9445e-05	0.00016113	0.00022724	0.00091122	0.00105574375	0.0001968	0.00038895	1.639e-05	0.000510591582557461	7.972765625e-05	0.00032972625	8.96589364662547e-05	0.000127271082914137	0.00113634	0.00025935	0.0001105075	0.000413803932997686	0.000349234449244469	0.00050654125	0.00076972	7.59096045884936e-05	0.000303611724757519	0.00011218	9.129e-05	1.893e-05	0.00012326	0.000258556439208959	0.000265961456142791	0.00436406013401622	0.000245399861245102	0.000226247592922857	0	0	0.000141929131423118
A[Ins(C):R5]G	5.788625e-05	2.841e-05	3.72027102983207e-05	4.665e-06	2.096e-05	4.764e-05	0.00017631	0.00018707625	2.53225e-05	3.632e-05	3.279e-05	0.000143273741197438	2.7349375e-05	5.61559375e-05	4.17637802578481e-05	3.14606299332393e-05	2.206e-05	1.688e-05	4.6475e-06	1.01073705422013e-05	5.83699427680772e-05	4.2793125e-05	3.831e-05	2.34511005786181e-05	0.000272914558709239	9.329e-05	0.00010504	8.486e-05	3.0155e-05	4.04793347296525e-05	2.09413240260585e-05	0.000539585350489096	0.000270549224176343	8.57589084132124e-06	0	0	2.05319564197604e-05
A[Ins(C):R5]T	0.000198485625	0.00016293	0.000388967467560376	0.00016712	0.00011262	0.00010429	0.00018181	0.0002825575	8.23875e-05	0.00036159	3.852e-05	0.000139296114172464	3.85015625e-05	0.0001803865625	5.53447115289336e-05	9.90922572694919e-05	0.00025049	7.428e-05	0.00010917	1.43888503964766e-05	6.81017101485095e-05	8.2051875e-05	6.48e-05	0.000100931541503674	0.000339762669043663	2.186e-05	0.00015198	0.00017226	7.5075e-05	0.000193056965394688	0.000434809182367697	0.00010552139817441	0.000210536670008552	0.000275488798880843	0	0	4.75919817260947e-05
A[Ins(C):R6]A	0.000535515625	0.00025932	0.00105265929721384	0.0001042125	0.00038091	0.00074862	0.00018073	0.000415445	0.000317095	0.00051557	2.848e-05	0.000281152021450899	0.0001372421875	0.0002573925	5.18051382070849e-05	0.000100805421364588	0.00030071	0.00022992	0.0002292125	8.01117044820816e-05	0.00045287779497507	0.000482351875	0.00040923	0.000288078647614778	0.000159593065069193	0.00012483	4.977e-05	0	0.00018099	0.000557621372827435	0.00084297683887349	0.00136680329443642	0.000621192281118513	0.000312006501336069	0	0	0.000116012173600537
A[Ins(C):R6]G	0.000159055625	2.93e-06	7.25792005960226e-05	3.7355e-05	2.112e-05	0.0001036	5.536e-05	5.414e-05	7.38975e-05	0.00016483	2.34e-05	2.97101140539726e-05	1.70996875e-05	9.9408125e-05	2.48287100326706e-05	4.12293339589425e-05	1.639e-05	0.000120985	9.7055e-05	2.14726202725378e-05	6.35949366886378e-05	5.495e-05	0.00012545	4.80007252169271e-05	0.000113336874382206	1.39e-06	2.63e-06	0.00011222	5.9985e-05	0.000170427364198452	4.1063589924248e-05	0.00016633065846861	0.000136496382418498	9.6673678574894e-06	0	0	2.33201496972188e-05
A[Ins(C):R6]T	0.000358863125	0.00018409	0.000470677768159493	7.52425e-05	0.00019655	0.00019322	0.00020356	0.00025777	9.64275e-05	4.668e-05	4.51e-06	0.000114641132072859	0.00013609390625	0.0001834034375	5.44943718317076e-05	3.3199363641695e-05	5.192e-05	7.5395e-05	8.55775e-05	0.000171600414470935	5.40542032321056e-05	3.34925e-05	0.00015537	8.43740774155802e-05	7.77822753047558e-05	0.000121775	0.00018321	1.22e-06	8.543e-05	0.000359139220510794	0.000200602831209453	0.000141740975564791	0.000431772629164981	0.000212432612403928	0	0	4.49440501696933e-05
